gene	T0_NI_CD16neg	T0_NI_CD16pos	T2_IAV_CD16neg	T2_IAV_CD16pos	T2_NI_CD16neg	T2_NI_CD16pos	T4_IAV_CD16neg	T4_IAV_CD16pos	T4_NI_CD16neg	T4_NI_CD16pos	T6_IAV_CD16neg	T6_IAV_CD16pos	T6_NI_CD16neg	T6_NI_CD16pos	T8_IAV_CD16neg	T8_IAV_CD16pos	T8_NI_CD16neg	T8_NI_CD16pos	t0_CD16neg_CD16pos_logFC	t0_CD16neg_CD16pos_AUC	t0_CD16neg_CD16pos_pval	t0_CD16neg_CD16pos_fdr	ni_CD16neg_CD16pos_logFC	ni_CD16neg_CD16pos_AUC	ni_CD16neg_CD16pos_pval	ni_CD16neg_CD16pos_fdr	iav_CD16neg_CD16pos_logFC	iav_CD16neg_CD16pos_AUC	iav_CD16neg_CD16pos_pval	iav_CD16neg_CD16pos_fdr	CD16neg_CD16pos_logFC	CD16neg_CD16pos_AUC	CD16neg_CD16pos_pval	CD16neg_CD16pos_fdr	color	ens
LRRC58	0.327835604622381	0.287184859690263	0.332408968544253	0.300352602097263	0.356984739048843	0.274970770181677	0.163959312253441	0.135135852415138	0.368792052639312	0.27489903704234	0.134841552052281	0.107926533055421	0.394406463749063	0.280045557203172	0.13308519286999	0.104498156783229	0.390273654763636	0.289904837028689	0.0363433907435207	0.510923255130029	0.36557455070139	0.440192671160364	0.0885433529355514	0.53261417134648	4.59942811594525e-11	1.36659786227432e-10	0.0314711200654827	0.506555905861158	0.364724001711351	0.450140572175144	0.06711275948864	0.525202597391783	3.76084845725219e-10	9.11881352353806e-10	nonsig	ENSG00000163428
GOLGB1	0.921685456828137	0.846009796782437	0.752961539169975	0.737082242712991	0.796658473772707	0.768529127776186	0.495875979229257	0.534646123208544	0.70272322391528	0.669250773201194	0.431383670571688	0.4375353694214	0.66660229416297	0.677191555306227	0.464614527251417	0.469125882867419	0.667364117644865	0.722383489463478	0.0790434347121606	0.52412819020068	0.0566150260022934	0.0853129874586284	0.00774430054024744	0.500088944280323	0.941517528565483	0.955306497549653	0.012640877852716	0.501455832466057	0.721686200765465	0.779448537366655	0.0151028573237854	0.501360364515698	0.796220793138965	0.822872535168721	nonsig	ENSG00000173230
IQCB1	0.0429116468769563	0.0999109045813231	0.0349517308038954	0.0966853424058004	0.0425229257088355	0.0961708644958643	0.0343042592382181	0.0689222216789367	0.0497602640166501	0.120830369246787	0.0257391956270817	0.0593040135804279	0.0666097603643366	0.116808291419816	0.0374752808993532	0.0878233966035418	0.0741436798822876	0.122230374931405	-0.056834483775145	0.46236678530202	1.19841587728975e-15	7.74539317279075e-15	-0.0534618052613828	0.471245173168968	5.66740574642482e-09	1.51086494816703e-08	-0.0482262631992306	0.473412762191929	2.39749431978138e-05	7.31480409810849e-05	-0.0521700450028655	0.471449963675808	8.73364928581005e-15	2.55620100941199e-14	nonsig	ENSG00000173226
EAF2	0.0580201013699528	0.112313049097	0.0247015876789069	0.104144228280278	0.0263960245128162	0.107713671652066	0.0284350654027718	0.085336598686202	0.0274059367319702	0.102737727547256	0.0377026990680353	0.0611756791280976	0.0283366010372868	0.108966207344207	0.0345873563896765	0.0780526262343275	0.0285436042077771	0.101609926548224	-0.0532537216969029	0.465704780024447	5.34345341314135e-11	2.49844928724741e-10	-0.0772510013554889	0.459008430025806	4.30250592547321e-21	1.83640391905435e-20	-0.0590930592153072	0.468390147822989	1.12015686079335e-06	3.92815501615248e-06	-0.0698222751935107	0.461633911667522	1.30117510506803e-28	5.54953136027891e-28	nonsig	ENSG00000145088
CD86	0.371442300228213	0.654790134548642	0.204191336468736	0.636327944540137	0.18303927591394	0.689283381817863	0.231921279048031	0.612425871746404	0.099669482469927	0.38466704639575	0.268308929758732	0.679585148211254	0.0582144520904359	0.266542622945249	0.304131034339116	0.631057634463967	0.0426776928328734	0.220159151327297	-0.262458169078329	0.383495281593915	1.52259902444132e-27	1.81339309388914e-26	-0.308437547224791	0.367457147178536	2.69250221086433e-173	5.72887829959562e-172	-0.388242241708267	0.358392983403907	3.82118027314749e-85	1.26948100185678e-83	-0.328576236537804	0.365788008282317	7.97741614704755e-265	1.99646260490646e-263	CD16+	ENSG00000114013
CSTA	1.28436802236747	0.635200297747454	1.10213317869274	0.566964573763631	1.10365203114579	0.568874624001399	1.10882182336953	0.548402830484906	0.909674045380968	0.529473304461241	0.983032571506753	0.506596154278882	0.711851507237658	0.525890878419786	0.682719594230619	0.322623029824601	0.569486554653744	0.445845531587562	0.648324764703534	0.737739846474249	6.86676038394661e-87	4.10632270960012e-85	0.324095864629382	0.621173370778368	2.46349342929115e-146	4.34630626453519e-145	0.455155994464111	0.655880255373395	1.13482076262046e-88	3.97957824225107e-87	0.390190370531971	0.634423953518604	2.35554820687547e-248	5.55264288931904e-247	CD16-	ENSG00000121552
FAM162A	0.0694455671995809	0.148925607812807	0.0453086554693186	0.111875920153132	0.0416845597734183	0.100401821537588	0.0594446317762729	0.121697472575871	0.0214347868462353	0.0842449558804085	0.0414803851895781	0.0437635751491008	0.0156987522179696	0.0798183295741133	0.0203619460055868	0.0301047011249613	0.0298826068088788	0.0734119497339869	-0.0766150967144387	0.44878473785188	8.25883767116338e-17	5.74981088356362e-16	-0.0562842500281469	0.469370438683412	1.62838671015453e-11	4.94963344054997e-11	-0.0498810197418593	0.475999924221544	0.000301204147144147	0.000789635791382511	-0.0560431240105943	0.470249939125558	1.1691001747339e-16	3.64926268827653e-16	nonsig	ENSG00000114023
KPNA1	0.220741440472453	0.211903699320053	0.279964254298413	0.28274216768531	0.269532953404685	0.277900845742067	0.423590242936594	0.409625144982308	0.335891992582684	0.29751781559821	0.426364180238138	0.553696477595533	0.369520131356769	0.30605032349228	0.552839837424127	0.734210770916164	0.423978712426402	0.369404929156025	0.00186762009258333	0.495439641013022	0.657038932026583	0.719614068410068	0.0281061681711944	0.507550151580408	0.156002050507798	0.198354442465264	-0.0476761638918477	0.482717928754807	0.0453075407441561	0.0760615067871013	0.00320820532991466	0.500817197943639	0.804590205353795	0.830162905306013	nonsig	ENSG00000114030
PARP9	0.24068290587751	0.292616999853873	0.375278518077668	0.473207915630883	0.19397222889301	0.240640773403097	1.4159674475977	1.49746610070616	0.215816043766222	0.284894239328056	1.70775085823961	1.71536919214156	0.366917655779773	0.436444009607499	1.91820612122181	1.75340410452304	0.342698606214189	0.370688680622125	-0.0413951035440079	0.470551224264831	0.000550711176280549	0.00120608719832298	-0.0957585456875942	0.462949433654363	6.11227852143076e-13	1.97519080092424e-12	-0.0118170618298849	0.4808384397216	0.000488795969346673	0.00124522417123697	-0.0660899612176326	0.467756554353899	1.73285772969502e-16	5.38531989190229e-16	nonsig	ENSG00000138496
DTX3L	0.231006462672136	0.221672451203748	0.51389541296676	0.600909117540033	0.301383011704342	0.33760945745246	1.57563156700445	1.52640049092709	0.27513993332703	0.32190890663779	2.05450067811061	2.03022737462232	0.412070345730518	0.405080961124934	2.50108728003241	2.16229642429185	0.414376765457639	0.423692523815591	0.00792706165470296	0.497996402928073	0.879764382257385	0.909543486006224	-0.0572169577119323	0.472052956859088	4.54012143710972e-08	1.15196203145245e-07	0.0632630801044821	0.508004710486577	0.887231448866223	0.915264547123481	-0.0156982940851785	0.482124966015946	1.15857183267355e-06	2.30699144108603e-06	nonsig	ENSG00000163840
PARP15	0.010153746383871	0.0348384850324305	0.0614359542461184	0.101560334122244	0.0537294473965702	0.0569112742663889	0.149395575406986	0.15468916860904	0.0428974747102349	0.0458717090069782	0.1741879097441	0.179781550569809	0.0253644617541444	0.0409887542626198	0.193364410647694	0.22345026160133	0.0201096016188206	0.0286195754538739	-0.0249831391363907	0.482529793878576	3.12241887271506e-11	1.48314896453965e-10	-0.00839228970590785	0.496674158065729	0.257530972936416	0.312613986592261	-0.024206292076153	0.48562776033719	0.0387733443436111	0.0664068041049305	-0.0145061369786547	0.493341554274481	0.0120699130851967	0.0168309220022097	nonsig	ENSG00000173200
PARP14	0.858366755585963	0.822336127686394	1.2944864046693	1.39241666429398	0.760074583081083	0.832940039019603	3.6492790337767	3.86715137788502	0.83026771707149	0.929528593517436	4.2533733384823	4.14313585096361	1.31021664420937	1.27594908834016	4.36553570854246	3.83419787584418	1.34416412163994	1.30285600602442	0.0755267138216557	0.517151111031087	0.212187741081148	0.277303555804463	-0.151384554659161	0.451882829719872	2.30043854631014e-23	1.05734558103462e-22	0.0528565246768384	0.526493584192614	0.310238843413712	0.393232233251517	-0.0713790473064755	0.47322573168458	4.48604034147837e-16	1.37534782406576e-15	nonsig	ENSG00000173193
HSPBAP1	0.130200647542845	0.160919905912242	0.119132394251519	0.240967857173217	0.123701062037525	0.26483269856216	0.185286997007886	0.21470030510473	0.134169342745393	0.277626700417348	0.161905178836305	0.13113478645932	0.166349211499384	0.253469579576409	0.132224030903039	0.128083976158313	0.152796608521746	0.23412401540755	-0.0279485200904889	0.477392262894343	0.000943083312372223	0.00198505235182905	-0.112106693955693	0.445903120976508	6.88536089532738e-28	3.58531028839183e-27	-0.0637462599514517	0.4592635800798	2.20502432818775e-09	9.77125055260112e-09	-0.0906491579248344	0.450488144403584	5.96703447251768e-37	2.97357217880463e-36	nonsig	ENSG00000169087
DIRC2	0.16463323090679	0.237515939002391	0.102611964053056	0.299669532408039	0.108536764637192	0.389189790350126	0.094222168497446	0.156407359045992	0.0842031948072497	0.266578502386504	0.0623717713146378	0.0544134077049534	0.0703749911341654	0.229728921822277	0.0491057693266143	0.0706348313024804	0.0707548545619702	0.204573296325533	-0.072163385192801	0.453517148110137	1.21915662657462e-08	4.73089398604535e-08	-0.189059777452335	0.413144496724882	1.63898322770306e-70	1.53142495338503e-69	-0.10640579357758	0.433735101741743	6.05648167949817e-23	5.24495006421175e-22	-0.154611667481272	0.419896366177466	3.55077999195709e-95	3.36199685571803e-94	nonsig	ENSG00000138463
LINC02035	0.128388572240534	0.144432010994583	0.0689502396158165	0.190453416536683	0.0729485005677777	0.210844233282945	0.0735823272036145	0.0701412603209094	0.0419701088124242	0.128756890883045	0.0584725087414941	0.0630536429471086	0.0348842693410359	0.0871420756651641	0.036561471849694	0.0240108646375261	0.0290746475786442	0.0715349609221809	-0.014474316969342	0.488754648885368	0.213523557777703	0.278792767578748	-0.0839241700520973	0.457044153223812	1.6516335999937e-19	6.73338651471549e-19	-0.0557052389236439	0.459732000936231	2.21999809115031e-09	9.82993698817217e-09	-0.069722977784373	0.458944564394211	1.76987929112993e-27	7.35529206503959e-27	nonsig	ENSG00000273033
CCDC14	0.115413138452244	0.0886548182426071	0.0535289218875803	0.0445584862690782	0.0580014162706805	0.0616444224889143	0.0371497925567911	0.0403885233595994	0.0540073741710239	0.063955103455188	0.0283364603998522	0.0193862492233407	0.058496525602899	0.0867326179966532	0.0252398534139031	0.0314391812941597	0.073886379290181	0.0824237217064631	0.0241264427719607	0.508305475031559	0.123235553497623	0.172311390455328	-0.0101577698539134	0.494690798474986	0.322216917323237	0.381436613318047	0.00300692527755879	0.499529440235549	0.92832225581839	0.947030589873307	-0.00337695831759312	0.496436512698663	0.432317581923419	0.478285527343124	nonsig	ENSG00000175455
HEG1	0.0373465751808168	0.29525198701767	0.13877785984759	0.462568441281291	0.143098227442812	0.364738946574589	0.303395327245692	0.811433935957274	0.171250450723472	0.262211763687277	0.414960744208871	0.869678529544528	0.174943387965645	0.246930987784555	0.384477517976455	0.643315403531073	0.163836645364012	0.200890774212337	-0.254033878416231	0.366658264162721	7.82337512723568e-119	8.71462629369142e-117	-0.120242581335459	0.441349945834238	1.71312532327177e-34	1.01589404608632e-33	-0.366886646662765	0.36495438931426	2.28425364602902e-67	5.74196679782783e-66	-0.205274183383415	0.419193476480413	1.22470244462971e-96	1.17130211918204e-95	CD16+	ENSG00000173706
OSBPL11	0.346550623684791	0.340360660720325	0.329723300040951	0.306719830903724	0.383432614589332	0.326730410935324	0.235922687650391	0.16560820986398	0.426754012131665	0.332474243455583	0.221688184044023	0.20424497239143	0.436237465654722	0.435238940962005	0.192429238573324	0.184685838589934	0.429038174975541	0.398464068157959	0.00758760721998232	0.498369514115206	0.931684759901162	0.950763628704599	0.0600127249305563	0.521877683347271	2.46467217164453e-05	5.12323549473566e-05	0.0266291458169825	0.498344179634051	0.31498502784768	0.39818200783326	0.0456688017249879	0.515033172908552	0.0013690937688389	0.00212160984745602	nonsig	ENSG00000144909
ZXDC	0.175876958244918	0.137771085884234	0.151910138657157	0.128708351817721	0.158312211454699	0.12782657886608	0.0745399648058832	0.056058760884155	0.128550175888454	0.116535066541614	0.0581975297023603	0.0922115408562616	0.106241486892225	0.101902602367633	0.04483724314808	0.0503903064486699	0.0988244232386298	0.08176781264371	0.0388289210436158	0.513948156550652	0.0727338157814254	0.106742652403585	0.0178815126628525	0.50620109083962	0.194094749919648	0.241862749351507	0.0115315099414307	0.503853701135882	0.725665025371798	0.783001521203644	0.0177072846803232	0.505907326815489	0.147850281840666	0.179129334855368	nonsig	ENSG00000070476
TPRA1	0.182348712361399	0.090123012463181	0.40179610427097	0.206949311620638	0.397755608107993	0.174048782385335	0.30178500765333	0.173390248207183	0.444116097974615	0.253462675612644	0.305978900093797	0.224513640548264	0.392785007587269	0.223217305294876	0.342942041308424	0.203997464161521	0.298066191222269	0.164968084461123	0.0790221129931843	0.537652220361668	3.58514954563011e-06	1.0630080672612e-05	0.169828117866983	0.571481245206876	1.00350359732954e-56	8.05212420399595e-56	0.158926707862703	0.5628971875804	9.26532077291066e-18	6.46637436251912e-17	0.159057029687163	0.568011324882311	2.95202054706697e-75	2.3357143075052e-74	nonsig	ENSG00000163870
ABTB1	0.157763659086555	0.14437343591428	0.120274117463393	0.128683701553814	0.123871298645398	0.13539563647726	0.121203627243477	0.112872070212759	0.157746710321592	0.190903744470803	0.124830100554972	0.163374673580945	0.216754165622756	0.249912192249312	0.15932672734134	0.16639310419326	0.25650723362634	0.235311059328534	0.0156093862370852	0.501337398544766	0.878511860466214	0.908579260751604	-0.0110754468576532	0.491525828255554	0.231551205521389	0.284051478852734	-0.00644193395371409	0.488708551782046	0.049334341624025	0.0819977749461925	-0.00748127962884542	0.491193060421527	0.0483874173518104	0.0628748668745734	nonsig	ENSG00000114626
MGLL	0.0772443766939307	0.222960237198367	0.170905614572924	0.194372534086841	0.157864245322304	0.163011039797317	0.132951407029613	0.1025809409129	0.226564434395872	0.163504302962725	0.290970689184779	0.213160548363104	0.673933205776145	0.409594811767398	0.599985704210255	0.441102241638951	0.902783247364824	0.509384011506391	-0.158298368925496	0.410180233709645	1.30461655800445e-48	3.11408683446355e-47	0.119599944932868	0.530710459292823	1.69780946777635e-09	4.66179583684749e-09	0.0353110904749369	0.500740367733289	0.964614161348495	0.975084172708327	0.0713614662989312	0.51850239927805	3.83900924600893e-05	6.82397106588759e-05	nonsig	ENSG00000074416
SEC61A1	0.22045892169134	0.173701163379027	0.286827658269236	0.192444686344557	0.302013130357115	0.208671766560993	0.313482919410691	0.199788535113668	0.306552992411699	0.198567874213169	0.375296684793855	0.219332521008636	0.295928259212263	0.223525568610746	0.380398736367073	0.251672605264584	0.243433169800135	0.190415144064422	0.0440567530414155	0.518389480065059	0.0655040447427511	0.0971614825544567	0.0795906817426638	0.53588885400949	7.73525932332359e-14	2.60023717253262e-13	0.118199080417421	0.54175912351216	5.68912723623899e-08	2.27444981203897e-07	0.0882356634466149	0.536695722936241	1.68477088409372e-20	5.89721712417525e-20	nonsig	ENSG00000058262
ISY1	0.123022506583125	0.130461385411343	0.132074111823026	0.128205825333926	0.137063098487615	0.137127919051409	0.114663576136708	0.105375026134849	0.155320878842404	0.126365785539402	0.0942279306721659	0.0616571030288893	0.15804274270212	0.130323575130278	0.0854830379790456	0.0826661855978507	0.131764077917217	0.134726894560911	-0.00466206886999466	0.491416442099746	0.182661137202426	0.243648255563979	0.0125151718244366	0.503450015978438	0.54812607463991	0.607709646766067	0.00872021538140253	0.499629205016778	0.88863533785851	0.916047424128869	0.00995792495912782	0.502022080112462	0.725705624915421	0.759950904174103	nonsig	ENSG00000240682
H1FX	0.832707691391784	0.800382983084231	0.30809118978755	0.280725829879565	0.308555368691563	0.269514962823255	0.118223954194052	0.106741851068917	0.205380329731597	0.213639102829743	0.119454666903966	0.0908453108609623	0.280354584150798	0.262515043338378	0.203648702668698	0.141371628136614	0.459194065447726	0.404917050216925	0.0694058973771416	0.512055592566585	0.251906610364471	0.320726457525899	0.026939297662159	0.501430556753138	0.928884942560155	0.945020658790158	0.0350630426294298	0.503407738813664	0.723896836395819	0.781687498111509	0.0328840345948546	0.502338981895578	0.7348357616332	0.768451953498225	nonsig	ENSG00000184897
RPL32P3	0.0434523450930679	0.0577503948360137	0.0513245644888122	0.0649160955526357	0.0514358708093104	0.0734246559798657	0.0380164518354339	0.0477350442046373	0.0690346043018207	0.0767307280590083	0.0453492366363299	0.0676523119349585	0.0952780380712929	0.0764233742752358	0.0626114972639056	0.0682972056482098	0.11942018913719	0.105516676375019	-0.0111116983401448	0.49003603073716	0.0338602540981711	0.0532116468967386	0.00120403700035052	0.498474953540749	0.783964012895229	0.823691429121101	-0.0117296530309164	0.491540466000835	0.211195653846682	0.285939587584127	-0.00369272047894304	0.496399849244193	0.31368981484017	0.357845750623897	nonsig	ENSG00000251474
MBD4	0.392700244998535	0.273165285393687	0.351404624529134	0.265922908083132	0.392256918038549	0.324766958674405	0.182749128075145	0.111738601887572	0.475546162626189	0.334221760106242	0.1649716111458	0.132766511926925	0.549237653128823	0.339340329141486	0.182658799581028	0.183920724194146	0.5856234241698	0.445204108477277	0.119017881554956	0.545206471528516	5.64450244979848e-05	0.000142517415188023	0.134443925885512	0.54837573934933	3.26573475849324e-23	1.4889758557785e-22	0.0637148368051589	0.519254144439848	0.0107731834784555	0.0211699949294728	0.111954849117839	0.54090500364013	1.5890530679824e-24	6.16205493461301e-24	nonsig	ENSG00000129071
PLXND1	0.215731192684675	0.119176696319878	0.195091480950429	0.0769530628391189	0.209497896688455	0.109555903950096	0.14254038135135	0.0635498654086107	0.241394298425376	0.11159418584055	0.0957730670660779	0.0319816319909463	0.237085650782221	0.120160624360282	0.0647167893161452	0.0262234985270124	0.278222244627118	0.154433542475679	0.0867653917502619	0.542505666688673	4.27456968162603e-06	1.2536825173628e-05	0.121752573330534	0.553868483594619	3.19339459903285e-28	1.67513155282601e-27	0.0836429437707131	0.540106664287386	9.71155137201167e-10	4.40665521920115e-09	0.107431607457888	0.549957869797009	3.1906219334615e-38	1.63002906510745e-37	nonsig	ENSG00000004399
TMCC1	0.056692686133024	0.0622313374091901	0.0541358883125204	0.0933061150995223	0.0525640866611018	0.0878727849741942	0.0486501595181848	0.0741997837900967	0.0725235656315878	0.108087741750502	0.0424415897554371	0.0693835942777265	0.0841107925395629	0.101916034188952	0.0499102085561701	0.0607941564973535	0.0891642324601142	0.102617351672291	-0.00511224704221945	0.494462349780235	0.507866582502971	0.581926191044651	-0.0260842234973506	0.482969290628046	0.000209238392686424	0.000396624394011203	-0.0295186314293083	0.481977713800662	0.00788730336473287	0.0160486283721517	-0.0253819067722219	0.48316202902882	4.96743527174353e-06	9.46662186473497e-06	nonsig	ENSG00000172765
ATP2C1	0.166245425590603	0.114910273612596	0.269845880317241	0.241368260121081	0.263117881770373	0.19977330064314	0.300164207333234	0.344541995605829	0.300095258879306	0.271999992923432	0.277782978750915	0.345845425767663	0.264739483975837	0.337785816272978	0.281915797223544	0.420734854297468	0.273226464648545	0.396531873924538	0.0381196119039405	0.511166327565615	0.334583384832708	0.408679468766849	-0.0348745959844791	0.488099135685587	0.0200598650716975	0.0295769772832373	-0.0456279451558803	0.489837284100152	0.246545920780654	0.325122417816828	-0.0320701147743606	0.489426776334731	0.0120605973140279	0.0168220607269808	nonsig	ENSG00000017260
NUDT16	0.174544297020485	0.221394388940232	0.0381892695046459	0.0681937582456484	0.0344703362588959	0.0901002377076165	0.0223043826415687	0.0527324132765906	0.0228494123089294	0.0679036648673502	0.0284481364774117	0.0374896931315587	0.0278269787859588	0.0846366362540003	0.0240527984206898	0.0698947792064002	0.0389629072396008	0.0907233026048696	-0.0514275487810653	0.464109304572763	6.48588436932815e-06	1.86658100821445e-05	-0.0509020208809919	0.471696038032487	2.49013253787206e-10	7.13026358248547e-10	-0.0322001846649368	0.484280706621876	0.00430619661406101	0.00929464398346528	-0.0453359297672669	0.474579272402759	3.86291412082642e-13	1.06169400679318e-12	nonsig	ENSG00000198585
MRPL3	0.0983542992069424	0.113582162300455	0.0494088873192883	0.0643245411062072	0.0490427952112747	0.0666359552460536	0.0256651755003569	0.0376123636986111	0.0453347134721895	0.0615986115400986	0.0161892426863547	0.0170959465756244	0.0578457203397387	0.0770984433269566	0.0107431806000671	0.0351959429328972	0.0792454844544173	0.100551037278318	-0.018862790024151	0.485621715271151	0.051423819804573	0.07826679591044	-0.0183888829881995	0.490035467890952	0.0349231967038184	0.0497364453432921	-0.014629671242047	0.492685087349948	0.191536483991636	0.26359466219876	-0.017300478311027	0.490533966396691	0.00865919797756933	0.0122890091707648	nonsig	ENSG00000114686
ACPP	0.114794673086002	0.131801836295286	0.0462830314840316	0.0332243452909888	0.0412683825630041	0.034683137940293	0.0211015287135378	0.0123444825681123	0.013170362139253	0.0234248842877142	0.00667385668215501	0.0104503599439692	0.00824607883484712	0.0072980177269054	0.00917135771745365	0.00741786297602775	0.011411840379693	0.0208476474571425	-0.0227549487510452	0.479564910343282	0.00134259606808052	0.00275452808333892	-0.0040590929060053	0.497668311555939	0.540974319322714	0.601727882591665	0.00532335194997743	0.501787515988337	0.939923184841649	0.955395171423405	-0.0027893064820961	0.498010034143661	0.408000071406334	0.452881673634111	nonsig	ENSG00000014257
DNAJC13	0.151835373256984	0.178217132771279	0.111569479927629	0.181068544559968	0.116217729582808	0.172898630943438	0.214139606692339	0.310970803534912	0.181199525617234	0.199380412564011	0.256606237689362	0.347987341730049	0.2037589660263	0.205946714254964	0.292401920511825	0.403862518845011	0.275024725691493	0.256900468753654	-0.0329972333616793	0.475405670889925	0.00061186823320507	0.00132672650108321	-0.0170392524584656	0.489285041300918	0.0225200402570131	0.0329478106361297	-0.0786681796051923	0.46266551328598	2.00008931058219e-07	7.59525893945016e-07	-0.0368427322142301	0.482032902578223	1.97496204993738e-06	3.87824383190261e-06	nonsig	ENSG00000138246
NPHP3	0.0455867904400778	0.0487629679076123	0.058583800817805	0.0571521362607857	0.0739002381011945	0.0687208001732637	0.0577010005990352	0.0587997719484454	0.105146964079703	0.103881954260618	0.0496492053214985	0.0509319122597248	0.0834160374487175	0.0870198846004191	0.0603037839304365	0.0563621626455862	0.0873655650005087	0.100295749158434	-0.00573027257752481	0.492342718130003	0.0191868882721942	0.0318598577482483	-0.00312870142570315	0.497063099007923	0.551189361799867	0.610034436856623	0.0015686650726119	0.501000397836892	0.917185437036806	0.939342070994429	-0.00193466429597792	0.497874714769119	0.510357040728566	0.555216075905589	nonsig	ENSG00000113971
CDV3	1.27432276363105	1.55967185320073	1.36072237526687	1.43482271237126	1.40266426238331	1.39735515675244	1.24141817777911	1.16677916448837	1.31505521148455	1.17617345079967	1.5369933885538	1.53234437902083	1.47321967742418	1.34113722727831	1.63330681728547	1.56180495957744	1.42475078833474	1.26246199322528	-0.27647523547035	0.399781134778164	4.11673831525867e-16	2.77099411954793e-15	0.120111466690204	0.548346924881988	7.91217345385532e-23	3.56455649415957e-22	0.042078785136038	0.517501462096411	0.0401274717801411	0.0684371561642094	0.0639449144454046	0.534837452516778	4.17276752851044e-19	1.39608317605817e-18	nonsig	ENSG00000091527
TOPBP1	0.0908316414748208	0.114909710575786	0.0735476740350195	0.144425738106878	0.0833293562022644	0.141838669781612	0.0518901138122227	0.0828219584274095	0.104775980194276	0.14561427223856	0.04631123402254	0.078976404922789	0.121121231645198	0.151183478998135	0.0521766643786881	0.058081579807667	0.150211353153312	0.173390986752508	-0.0260521151339951	0.477838395841961	0.000167826402606825	0.0003961037778186	-0.0393017187278264	0.479410323342904	1.63485025280909e-05	3.43095097384869e-05	-0.0435195285317814	0.473140662535926	6.14901738193926e-05	0.000179049552777022	-0.0394723061909905	0.477767643603156	2.14235371793335e-09	4.9737276140496e-09	nonsig	ENSG00000163781
RYK	0.130975585568332	0.174937845987493	0.116864862989364	0.177618298139927	0.118678456263631	0.159247224588466	0.0677681780390323	0.0876702990255126	0.131275697636756	0.138298217955747	0.0612319740154746	0.0740545027541646	0.148425638569823	0.133517889747596	0.0645467654616537	0.0659613369651113	0.165795244084945	0.13478033815086	-0.0397322077779124	0.467529323738474	7.29199545243417e-06	2.07960974725293e-05	-0.000502994630525964	0.496973719792244	0.62242574064725	0.675841099506313	-0.0305168903745244	0.477826551670823	0.000491067651287743	0.00124933064351351	-0.0127461181173553	0.491007275787362	0.0140298603008369	0.0194162329766271	nonsig	ENSG00000163785
ANAPC13	0.0938281961657899	0.125418587516	0.0772077637961939	0.136078719745222	0.0838194384640483	0.153899404340176	0.0904044105174963	0.106057180972565	0.113187641740353	0.183615768828809	0.119855073460907	0.182009309768908	0.151206543743021	0.205124096567988	0.152082603207409	0.13789445122465	0.187551111318364	0.185513126552601	-0.0341865288351943	0.474498400523356	1.81048689872297e-06	5.56567969244868e-06	-0.0468165362461029	0.477361886549505	1.46494838158578e-05	3.08741594489848e-05	-0.033624676410847	0.477657883495513	0.00163910621047125	0.00385101835470934	-0.0418163809862443	0.477326217153439	1.36030842358849e-08	3.02817874388958e-08	nonsig	ENSG00000129055
CEP63	0.163688464023639	0.219720669745105	0.147867183829348	0.197822642496745	0.140311210841201	0.220308669044828	0.15304132874537	0.170504802827334	0.206221995655567	0.260879977897784	0.285440139836166	0.295392438187078	0.370354564236748	0.300529731428128	0.506956607393254	0.395210900429771	0.446052408943693	0.3201135865769	-0.0573224631958822	0.462935954914565	2.39452933599309e-06	7.25897607138568e-06	0.00641456856161527	0.490161599144221	0.0621987371805068	0.0849401504621296	0.00925221119086978	0.487047689704336	0.0334027066034413	0.0580841065852924	0.00200053264399938	0.488326525727876	0.00247944489281751	0.0037462038393873	nonsig	ENSG00000182923
MSL2	0.278022514190731	0.222754327867306	0.233164025127824	0.165768113838807	0.254552369976462	0.176270534429126	0.134593296897427	0.103241246070873	0.19623154484228	0.143771886401802	0.114366520564352	0.127882057345548	0.164479012352466	0.150607371677248	0.134228850985401	0.142011663147032	0.170864047489452	0.151092507067899	0.0489816587084525	0.51742219181316	0.0753482665200918	0.110181081621787	0.0419625866266777	0.517197289613341	0.000567279018877435	0.00102340809979127	0.0339509973493799	0.514466351615701	0.0324402098217958	0.0565836143683211	0.0401393878310406	0.516516828409944	2.91827841050109e-05	5.24311816889839e-05	nonsig	ENSG00000174579
STAG1	0.19168364418725	0.198141514154526	0.184344323639276	0.180059843029828	0.185051440148164	0.211298670796449	0.221983723197473	0.258617783091682	0.274358243739612	0.309758725074941	0.20818655471065	0.240960546690122	0.356181072923213	0.378423826015176	0.210705362536296	0.287123724706921	0.386220670259507	0.366505362378448	-0.0103311821938502	0.486655023196913	0.190284560656268	0.252335805109304	-0.0145825139564419	0.491369849563472	0.0795042810161331	0.106399015418764	-0.0209200946098318	0.49100833624123	0.221636937631851	0.297664170847883	-0.0161322405630649	0.491096910415798	0.0262185256126597	0.0352121617034326	nonsig	ENSG00000118007
