ens	gene	classical_nonclassical_pval	classical_nonclassical_fdr	classical_nonclassical_AUC	classical_nonclassical_logFC	upregulated_in	intermediate_nonclassical_pval	intermediate_nonclassical_fdr	intermediate_nonclassical_AUC	intermediate_nonclassical_logFC	intermediate_classical_pval	intermediate_classical_fdr	intermediate_classical_AUC	intermediate_classical_logFC	relative_classic	relative_nonclassic	classical_id_pval	classical_id_fdr	classical_fluCor_pval	classical_fluCor_cc	intermediate_id_pval	intermediate_id_fdr	intermediate_fluCor_pval	intermediate_fluCor_cc	nonclassical_id_pval	nonclassical_id_fdr	nonclassical_fluCor_pval	nonclassical_fluCor_cc	classical_mean	classical_sd	intermediate_mean	intermediate_sd	nonclassical_mean	nonclassical_sd
ENSG00000038427	VCAN	1.49722814069081e-211	6.24616357966365e-209	0.962913594491958	2.55339649529362	classical	1.32725905255487e-09	7.25094260973129e-08	0.638190954773869	0.401260232686657	8.03605789917466e-137	6.14624494988548e-134	0.0672194919295065	-2.13578796996695	down	up	1.60320382854514e-43	2.46056935424537e-42	0.510905371027748	0.274298686505625	0.00271937661994932	0.0399974977850879	0.503772114172225	0.278759193603055	0.0572068431984929	0.277214575963974	0.696736894193993	0.164694220419613	3.13647910334511	0.237667470352507	1.00114206186619	0.222701679047239	0.60571296558063	0.144412993205144
ENSG00000197353	LYPD2	9.62929460359946e-207	3.68240274465986e-204	0.358289007373219	-0.484711764154421	nonclassical	2.45108119046487e-14	4.12091624582499e-12	0.372126117312225	-0.416096770953526	1.72058887300318e-22	4.53780594150094e-21	0.528986738803046	0.0732100102199834	nonsig	nonsig	0.61882342939337	0.631623825063651	0.373741503765217	0.365168991309243	0.00341657848283671	0.0470831190923052	0.487425604392114	0.28907325306265	0.174205445613705	0.469998237019864	0.585083075053737	0.229188314996287	0.00363774489035299	0.00224696733451494	0.118126885218365	0.146906056314086	0.50072472538226	0.196554066541421
ENSG00000166165	CKB	7.20086062478549e-201	2.54190380054925e-198	0.335242149708685	-0.354533663823742	nonclassical	8.78534329080567e-09	4.11387146545992e-07	0.388446658069107	-0.244967689170421	1.52840424769029e-47	1.37526413581387e-45	0.565614363070706	0.112796025915336	nonsig	nonsig	0.388645963243276	0.410565452422513	0.33336121801479	0.394584752458366	0.0135470868498771	0.120014636204799	0.817791096349331	-0.0977999184939237	0.03236688118059	0.197515449119318	0.218672057031922	-0.489120222467685	0.0119565751483287	0.0036165301072183	0.128534504941157	0.0914916580085428	0.354383696970251	0.123032522098735
ENSG00000148737	TCF7L2	1.67491538725693e-197	5.49013336580161e-195	0.139238459929121	-1.0351505176114	nonclassical	2.55025435251049e-07	8.0158337148429e-06	0.37599501934451	-0.290261859967774	7.10903115337896e-91	1.91902023310919e-88	0.776389026583767	0.731782178951304	up	nonsig	3.77042460150588e-21	2.69509010845957e-20	0.224401119750912	0.483876127455093	0.0043869104644625	0.0566902388566322	0.107864653959801	0.610594862617534	4.80619397285351e-08	2.39735045015486e-06	0.20806334138373	0.499022697681508	0.239358303562885	0.0793293832139101	1.03834916129148	0.245246965615774	1.28715609836138	0.223945503516321
ENSG00000187109	NAP1L1	2.25455008636028e-189	6.89742023087171e-187	0.0592583669872506	-1.5048425961344	nonclassical	3.82243626613559e-22	1.94901778058847e-19	0.264953084004091	-0.552244782321351	1.54549979748198e-67	2.72780714255566e-65	0.80966004314964	0.948043298154412	up	nonsig	5.51802922957081e-27	5.01430418504959e-26	0.00362978171498625	0.883342879056706	1.7113432500609e-08	1.45432484713508e-06	0.00261424262364343	0.895769099478772	7.1196156685455e-10	4.95029034893262e-08	0.000827770036013122	0.929574171205476	1.50462527767552	0.15139774339643	2.55211645234291	0.433225498736704	3.05400448589118	0.287103661440878
ENSG00000026025	VIM	5.00343196748822e-181	1.43504683117522e-178	0.927426410453107	1.41516110717575	classical	2.3702547563977e-06	5.66515576932763e-05	0.614999777649308	0.315999849846074	3.19781080274383e-107	1.33406852489011e-104	0.119105282290236	-1.10423252173928	down	up	8.4040367267788e-66	1.98794456387566e-64	0.0464503357835486	0.714458977297682	2.2587732178072e-11	3.23922196766164e-09	0.0148960969051323	0.809553312506165	1.15872438274935e-16	1.9694022934951e-14	0.00546210125530126	0.865700580769835	5.02202678417667	0.186581811234752	3.93208668894246	0.435983356716387	3.62294778747896	0.517318381236308
ENSG00000170873	MTSS1	7.36481597236314e-176	1.9880670880691e-173	0.113590688061471	-1.19606876891142	nonclassical	5.62505882585988e-11	5.16267899037419e-09	0.340774669809223	-0.388573591296541	5.35669816010654e-71	1.29378357140679e-68	0.783095160536491	0.800559030083156	up	nonsig	2.43800904642005e-11	1.00161356437078e-10	0.998666034753708	-0.000711448371425912	0.25673806306812	0.567713834504216	0.197552774123064	0.509097570731255	0.0113946716012736	0.0970132615551843	0.4456764013594	0.316056036277953	0.426912245908669	0.0703494262313181	1.28537092508259	0.195377349013759	1.63277145054247	0.166491336866986
ENSG00000188290	HES4	9.18293530385229e-168	2.34113833940993e-165	0.210894359455536	-0.769841149449498	nonclassical	0.0665796346994064	0.21144217552635	0.455707742251078	-0.102436637615633	7.36421986304386e-98	2.41388606796487e-95	0.741359449724059	0.683039006651342	up	nonsig	1.34535855880079e-20	9.31199159326823e-20	0.0017794442176998	-0.908617071951603	3.68419922904218e-05	0.00138580248049792	0.0210306329608117	-0.784931842478152	0.00193612235253316	0.0272541885759959	0.0608365902612903	-0.685010616219437	0.15305557058588	0.0675329324231523	0.824156565216993	0.345007317516877	0.930315837238344	0.219937191924481
ENSG00000233392	AC104809.2	7.77176870177755e-167	1.87708666170822e-164	0.382691003150894	-0.2129497890714	nonclassical	0.00100058394119443	0.00929489819056934	0.441499533063548	-0.116884164641473	5.90452795380491e-68	1.08383515120043e-65	0.556838084986852	0.105261241845314	nonsig	nonsig	0.738479791837782	0.746943743606696	0.765566563201137	-0.126370090533003	0.027323233168182	0.191429491616469	0.206402452020687	-0.50059666838669	0.00869188811413059	0.0802556832107551	0.728133864110178	-0.147103660880708	0.00374988639707518	0.002047361546299	0.108836068357823	0.0842223692428347	0.23977829135684	0.0850290727130125
ENSG00000119535	CSF3R	1.24219971534229e-160	2.85022724685293e-158	0.900009826732516	1.37435699752793	classical	3.2876310795173e-06	7.43198966694823e-05	0.595922088317695	0.20235505072571	3.68744164062327e-92	1.05760435555126e-89	0.147362631655974	-1.15751780363418	down	up	9.04544906831212e-23	6.83847871078819e-22	0.921058079486076	-0.0421522621224941	0.0578356880805799	0.281749440129279	0.969840013764678	-0.0160881018002445	0.0206692816286637	0.146601751768064	0.982566801641946	0.00929824171097018	1.582020976432	0.136538015415782	0.425361328981791	0.143497669265682	0.263168048973502	0.11281660376619
ENSG00000103187	COTL1	4.86045489763529e-155	1.0621251202499e-152	0.107539322779634	-1.00505795648404	nonclassical	0.00508188715332634	0.034295264921492	0.430960110285943	-0.129149261121236	3.97080759293983e-96	1.21480240293339e-93	0.857625070224388	0.878182160106356	up	nonsig	1.56385083512e-11	6.5122608732901e-11	0.0700602968736601	0.668275348178687	0.778771338191892	0.8802811502537	0.10372208411668	-0.616274481912695	0.00109777832453095	0.0171350501063692	0.925341017808945	0.0398603249758125	2.38255115612213	0.0911233557934264	3.21421797121078	0.0798371634743422	3.35500101353453	0.147238294278833
ENSG00000055163	CYFIP2	2.85508155526589e-153	5.95544057141589e-151	0.287072140896325	-0.420674987541048	nonclassical	4.54974927470508e-05	0.000727484300404933	0.411860185885178	-0.170701268050616	1.19541207680067e-56	1.48263405957791e-54	0.633069903361801	0.242168955111237	up	nonsig	0.0023615839256589	0.00380256443328024	0.00357741922826415	0.883924137951695	0.43522378529268	0.701962293043265	0.709608411733592	-0.157458766672556	0.626181478440273	0.811736385469609	0.405246707565228	0.343198668752632	0.0596219624891206	0.0164095360856814	0.294241470569992	0.0649670332090854	0.463857366150693	0.0635481985814215
ENSG00000185201	IFITM2	5.34945014279214e-153	1.06733159588144e-150	0.109233641660274	-1.38160694703496	nonclassical	1.2784508974032e-10	1.02926511722514e-08	0.343709698937164	-0.469065195748933	7.88360362933282e-63	1.24751231224166e-60	0.786267650516238	0.950548549631585	up	nonsig	8.51105661768657e-107	3.7555037325542e-105	0.00208194939447594	-0.903581829826728	1.97363709581037e-15	3.77375859694741e-13	0.112298318771252	-0.604652129634512	1.11484462695105e-22	2.55801099653919e-20	0.0993481568618216	-0.622413881864016	0.849045804933812	0.282519169722492	1.85459485716603	0.558443481829377	2.30145385929234	0.449990764305762
ENSG00000163221	S100A12	8.67796193956052e-153	1.65929863919348e-150	0.888181293705185	1.49293338380294	classical	0.0895914769466665	0.257713647509259	0.526748788188731	0.0393389319858574	4.08824820199755e-106	1.56341424991391e-103	0.122650728681292	-1.43619755776792	down	nonsig	4.46354763000497e-20	3.02112390473345e-19	0.419291992421258	0.333644644485261	0.122165853911909	0.406510344044828	0.750842726182624	-0.134497063280077	0.188927800081372	0.493729883014474	0.383541606681302	0.358250258724064	1.61121511702166	0.159094431868447	0.15996248760269	0.0920404274982177	0.147187471525285	0.0798832139412811
ENSG00000142512	SIGLEC10	1.48531714722423e-149	2.72644815544472e-147	0.213905777484737	-0.685836427939765	nonclassical	0.000190388664043561	0.00238063645584714	0.404922844310046	-0.255706030512924	2.32979982295103e-68	4.64845712500969e-66	0.709053870957082	0.437264642123194	up	nonsig	2.46768037296041e-19	1.61083715953276e-18	0.0984445155727366	0.623701470183089	0.113900376609698	0.393887587235797	0.247193510377125	0.4636648142327	1.85140856272875e-05	0.000499771405550719	0.724894857067292	-0.148909377514966	0.181886836224009	0.0599046330202814	0.640444976879147	0.149474175624752	0.909663685353119	0.199838548643572
ENSG00000268734	AC245128.3	2.42507585686436e-148	4.28025888736554e-146	0.883011164436104	1.35728132151647	classical	0.000398423476317414	0.0044056995971581	0.57639969760306	0.184116764562382	6.84766270758758e-90	1.74577356472888e-87	0.154250522847121	-1.16732143152695	down	nonsig	6.2106733009181e-66	1.47672434082451e-64	0.0145973509417113	-0.810903426311428	0.000299540801404013	0.0075944350146023	0.0318167830532788	-0.750803885572849	0.000236934669432902	0.00466649441213557	0.52621964424291	-0.264800944749769	1.59321044640549	0.231606588910155	0.475085941440083	0.180144479516721	0.298833428399201	0.113045080357346
ENSG00000233276	GPX1	4.33666235499863e-148	7.3707198322552e-146	0.885399694420318	1.28044554710585	classical	4.57658401906893e-10	3.00027772335819e-08	0.646173344599102	0.381197542750102	6.43683559030891e-65	1.09402364903434e-62	0.2063369543152	-0.886513502479173	down	up	3.77913997596322e-25	3.22350805756417e-24	0.891822757937006	0.0578232891914772	0.112580886572928	0.391390006368379	0.91457886180637	-0.0456212016022184	0.126744996572753	0.407087242346861	0.464971071729127	-0.303464964631838	1.70953165798257	0.137789495480647	0.82715422598493	0.171915142885432	0.450902624977294	0.108838589148446
ENSG00000205542	TMSB4X	6.04784523644691e-148	9.91198635359128e-146	0.11702370461476	-0.751790213800805	nonclassical	3.41326383010524e-10	2.44741683068015e-08	0.34989104816116	-0.203540653985041	5.22939940177605e-68	9.99904743947936e-66	0.801091487623984	0.544809283248128	up	nonsig	7.01213559569552e-96	2.65939588831791e-94	0.465008682256555	0.303440630467871	1.12601830657884e-06	6.7990763274872e-05	0.532760838098238	0.260775524269478	3.00040769692421e-08	1.56464442286195e-06	0.749803056171906	0.135072263356275	4.59968379000831	0.165484121559165	5.15321810063853	0.198668651380229	5.31409594468314	0.157898725413575
