T0_T0_CD16neg	T0_T0_CD16pos	T2_bystander_CD16neg	T2_bystander_CD16pos	T2_infected_CD16neg	T2_infected_CD16pos	T2_unexposed_CD16neg	T2_unexposed_CD16pos	T4_bystander_CD16neg	T4_bystander_CD16pos	T4_infected_CD16neg	T4_infected_CD16pos	T4_unexposed_CD16neg	T4_unexposed_CD16pos	T6_bystander_CD16neg	T6_bystander_CD16pos	T6_infected_CD16neg	T6_infected_CD16pos	T6_unexposed_CD16neg	T6_unexposed_CD16pos	T8_bystander_CD16neg	T8_bystander_CD16pos	T8_infected_CD16neg	T8_infected_CD16pos	T8_unexposed_CD16neg	T8_unexposed_CD16pos	module_pre_reordering	bystander	infected
NCF1	0.0441621238714346	0.014257043107457	0.0233436986448607	0.0235578075188747	0.0135317408455548	0.0342302388448233	0.0103223148912789	0.0303532352975651	0.14514237869277	0.367244147098654	0.065555468907598	0.125760947208637	0.0309684276760104	0.0279086476193824	0.420615482754169	0.985390226618277	0.13446413310049	0.579772426674478	0.0312288459548426	0.141627928750754	0.720953710414547	1.42433757965117	0.316411416876734	1.0435484619766	0.039271498950837	0.170885918165644	3	TRUE	TRUE
NCF1C	0.231901399018887	0.0360787716997119	0.0488479193493448	0.0262020866598117	0.0547951233007657	0.0289618290077617	0.0805481647660817	0.0260669334750867	0.205145038096373	0.470877762344234	0.0259255522514385	0.15186429994843	0.03828975260982	0.0693158742661676	0.757952909248809	1.47538944314182	0.389626029739799	1.20091173440981	0.0686496134753841	0.2666827793245	1.03873314900138	1.68146794612348	0.644945514117341	1.31745407495628	0.071235297267202	0.292722848894643	3	TRUE	TRUE
LILRB2	1.06032034414585	1.84104829088643	0.922638184555361	1.18235734524488	0.859708901189982	1.19561465137536	0.956345757426566	1.39554416894306	1.03501150284287	1.97517598424259	0.791669004422897	1.86736047451755	0.670633017842009	1.40605371482277	0.961247427741597	2.03860534663421	0.815462173250215	1.97031310249129	0.43860982289061	1.10000513699469	0.951036206194906	2.07245541445412	0.899606939034059	2.14040001919326	0.453023040513334	0.864449802908927	3	FALSE	TRUE
MYL12A	0.912088974924459	1.15023315431278	0.775441661121013	0.817087160530391	0.661668878764589	1.09069971995683	0.935847596494705	0.971778875721443	1.10602099608045	1.72749680062311	1.1276650204114	1.95253459844381	0.633441065737572	1.08191109396789	1.64152124810266	2.35427894195816	1.43453780822675	2.44004933482452	0.708060365469898	1.05788133546103	1.91889790765807	2.68506154451647	2.14193079840981	2.84203125818649	0.599315023833354	1.06340816019863	3	FALSE	TRUE
FGL2	1.61641363195983	1.47355467491057	0.429844436123203	0.968223838928148	0.267169884029128	0.855211160018393	0.35420424709554	0.948929450804009	0.745797489700958	2.03854310087971	0.544504216097001	1.90910765876813	0.0952529166541006	0.866703416834081	1.20054696685751	2.6429026994141	1.10495727363408	2.30706982606607	0.186680914140427	0.990952966496355	1.66744528258701	3.09953466809107	1.61983399703434	2.96497729595858	0.101026169605379	0.921193047979009	3	TRUE	TRUE
LILRB1	0.614009059088621	0.83740110264437	0.316706818697558	0.856887995114545	0.291859471548377	0.802629608360379	0.372616780157027	0.957749502703394	0.908573642166887	2.48533081284851	0.712395527687045	2.02568784248859	0.341580645791452	0.88482028109952	1.16429402410058	2.43747749008029	0.892372444214075	2.33531682896769	0.294470661079839	0.775353366770491	1.20780252551881	2.09173001518013	0.944123655262311	2.23559289320043	0.281904652154765	0.817109594768933	3	TRUE	TRUE
MS4A4A	0.054788216830546	0.236864549598435	0.0333286561975152	0.382265376833511	0.0457319058812007	0.334350817019194	0.0434609671553134	0.365210890039508	0.0422735665942836	0.793595130280511	0.0128537767268919	0.904141611279244	0.0245291567875283	0.358518939207491	0.0431872091210139	1.05701462251689	0.0533228286534269	0.882219289108498	0.0170022811741038	0.216523612933621	0.0512770151446602	1.06567642139677	0.179205360183575	0.978043451436654	0.0329060352597198	0.274851169610294	3	TRUE	TRUE
EDN1	0.0226102362634012	0.0170156767038966	0.0439040803274294	0.127550465306165	0.0312310287812014	0.135788410518713	0.0259503471979634	0.055615780144162	0.0429414768417129	0.522096511576488	0.0662700686056747	0.400085449909499	0.0262610921545347	0.0606404002231499	0.0589161056633304	0.658689760840003	0.0327592666881105	0.789717956926811	0.00744871892477877	0.0810712613331619	0.086612056351691	1.00213598825484	0.138285693301433	0.944387028949564	0	0	3	TRUE	TRUE
CH25H	0	0	0	0.0705658197911189	0	0.0248603268818241	0.00861092257325939	0	0.0965501763968182	0.887293370178384	0.0258811954348273	0.378458683022505	0	0.0173402564940268	0.0397968841664845	0.999777724559088	0.0122558513429646	0.709677876898232	0.00704874648232328	0.0211178834053707	0.0780343462121698	1.13196097187062	0.0881546545464997	0.75491958497359	0	0.0656305277383699	3	TRUE	TRUE
TUBA1B	0.524588610138328	0.919770684226463	0.428122687858442	1.03462028867466	0.518669686152071	0.859519463246258	0.324048730611659	0.877507460458175	0.617386234642737	1.28630974076257	0.393857569376608	0.913852572450852	0.720331046006605	1.04494347473883	0.974408702485581	1.88680112791914	0.428991785672788	1.2021577838521	0.69620143750169	1.34613758742924	0.950885520515404	2.16067238612159	0.408136788946008	1.46660816477755	0.732507246331233	1.21800856645586	3	TRUE	FALSE
EVL	0.165893412119603	0.642984000387928	0.093650377731475	0.667336241863549	0.147907112428505	0.55732684957525	0.144952796714442	0.35519160877168	0.189127932045337	0.846935612923132	0.0957066972759223	0.911667140112819	0.126150810161816	0.496015078334782	0.185931601289191	0.95238278945934	0.191064219411367	1.0356525876959	0.130347864534989	0.538847772206319	0.472613577209109	1.13505379035104	0.286839454767932	1.08521825382676	0.217138473772209	0.64809769155224	3	TRUE	TRUE
UBE2Z	0.640946746136798	0.626956666267033	0.86010353122837	0.885113781030135	0.699590283505559	0.786830353931837	0.591673772020593	0.717759734528671	1.13891269793711	1.32143557674495	0.54222514055087	0.90995889379516	0.617321728560682	0.766546654984516	1.2044818088399	1.85978967052846	0.656339328396263	1.12883427132042	0.664069243955252	0.508453086552852	1.28149582640059	1.76366542567481	0.803465154574377	1.23318902301305	0.469448588020635	0.425307695759001	3	TRUE	TRUE
P2RX7	0.325337102790206	0.286342155607258	0.32985414421796	0.645502749747303	0.518086246995733	0.639647381692251	0.346290177973835	0.485417871813989	0.621972957924999	0.990714410275458	0.453280761092816	0.730760915388236	0.340682624039801	0.201224746964778	0.791636686132884	1.22625567364674	0.643044950159306	0.916999967955783	0.471720183409594	0.438685078576027	1.20170167542442	1.62420736949584	0.57980543894826	1.14443553431787	0.544289076815146	0.566107296103342	3	TRUE	TRUE
CTSC	0.515928167264876	1.13283071907525	0.304532929935019	0.942806677667347	0.428657227256974	1.06703038062357	0.285497912619293	1.0283474344177	0.562795209778722	1.51985905965242	0.411502151176998	1.21948030433723	0.199201177528043	0.606601043374019	1.51443076911233	2.28241955341858	0.606877735924014	1.64715454429587	0.287046707633705	0.464343029465554	1.99075398332929	2.50809408759207	0.939344793317259	2.06080872062384	0.303178800704758	0.485010073739902	3	FALSE	TRUE
CLEC2B	0.544916885747079	0.946699517572919	0.557099057176164	1.19238409945434	0.529455859765522	1.2808634571702	0.374491083752388	1.20112843708686	0.635712858224328	1.63540363364886	0.539220282970819	1.28947333273873	0.513855726113655	0.809648974188264	0.878899528733881	1.88134716787709	0.752977543626044	1.62090407816597	0.313271160934199	0.754316242914033	1.00753525576213	1.59434537599455	0.922339654992758	1.71071776241837	0.595080353908396	0.756849462054776	3	TRUE	TRUE
HES4	0.207482278534961	0.973211156333875	0.216248442896543	0.593786688430114	0.173133860029726	0.596870794247257	0.0924388573833085	0.40903704230729	0.477270146011948	0.94138374896117	0.236316296648534	0.530858060727651	0.145416434892856	0.0953567415887254	0.845115672809187	1.72791018089186	0.308002555451948	1.0674592469049	0.047007284368691	0.0874681199709259	1.3258017464348	1.83573596093626	0.33121746250348	1.25294350308333	0.0141160288604394	0.0458657028615656	3	TRUE	TRUE
CD40	0.0624806248340725	0.0502872561769694	0.0338215552111109	0.106469744374613	0.0617381268784313	0.067193964878454	0.0210458491953323	0.052533577216305	0.237248155432825	0.409756060533184	0.0802920296274161	0.255370204681115	0.0280404407456883	0.0405084507054397	0.392850116645845	0.902204225560956	0.120544036210511	0.669415652909175	0.0131143159378359	0.0245644883787991	0.543295754524965	0.970210911744854	0.254892083453167	0.842164278051208	0.0074112998746089	0.0304272559348219	3	TRUE	TRUE
CXCR2P1	0.0379731982841868	0.0557292593629321	0.0248265044521137	0.0576838053163733	0.00914025261516926	0.0546021844656499	0	0.0299972507000881	0.14228558288411	0.526281988590458	0.0744290687797085	0.445228818300879	0.00682885878494619	0.0893851906808697	0.311237492077521	0.961887614029109	0.225073962297507	0.778848513663001	0	0.192132268857039	0.348092792692577	0.913573394725219	0.641530397439236	1.27687808820751	0.00963037686211275	0.084022265054031	3	TRUE	TRUE
FAM26F	0.371081391739849	0.555172948496125	0.222596546855581	0.369568525281316	0.293658053519185	0.434148014678211	0.156088424133402	0.549116838727263	0.420781201401717	0.799800698868686	0.378094342104477	0.65172395558313	0.112660032334385	0.128762479678708	1.00696784949776	1.60789976297735	0.438742136383845	1.17788719591922	0.0270807555578985	0.222198834171382	1.45210459807202	1.5620843058984	0.76892054329646	1.40765140678831	0.0498835619766977	0.10782367605934	3	FALSE	TRUE
MSR1	0.0986595094823058	0.362675461100979	0.258825206462474	0.796043381567991	0.11752948684306	0.979103354476697	0.0913309340809162	0.7243174804244	0.957476391849286	1.95645568037972	0.59878974953013	1.65182863698582	0.209526664308275	0.529218380514681	1.56541687390325	2.58899224210798	1.11597561029368	2.32980792810406	0.173449480818176	0.878073165398418	1.84323677866919	2.83903253415586	1.65897883607318	2.95033918446562	0.180098650199859	0.589386613926082	3	TRUE	TRUE
WARS	0.688029268972058	1.41140634761561	0.746642523594064	1.30665448640124	0.733162602012084	1.27370163146367	0.651643146338074	1.15387621695113	1.36868380936556	2.21143076072092	1.12669153781508	2.09906071998397	0.473807337619659	0.833970191490118	1.92850413199326	2.88847371048132	1.27897824483171	2.78178681630836	0.229211871039607	0.577340555140953	2.23497713899148	2.95247902655414	1.8526702162046	3.15560965473073	0.160610817000491	0.403430203396096	3	TRUE	TRUE
SECTM1	0.422477328820383	0.435440559152651	0.270247768941977	0.222862577146354	0.224298098866068	0.190753067251023	0.212028538214052	0.178319516682266	0.332091743415304	0.571125729701826	0.279472459005774	0.451794893200973	0.0652777952469331	0.113933672526402	0.723103465566195	0.864374897509199	0.274855105948174	0.62500146465117	0.0617012800950787	0.0809294054532519	0.814840583401403	0.812366334383138	0.410376938546675	0.721965556218376	0.0775417962404251	0.0698125464339249	3	FALSE	TRUE
RAB8A	0.456917419638574	0.576351763811157	0.413839233069502	0.481127830095871	0.272721998574154	0.614981488589748	0.252804816427459	0.387365590563178	0.722461925974417	0.85264251105688	0.539387420964521	0.88956548133913	0.427099095158578	0.555784312463101	1.16818784654765	1.3328214247281	0.960303262293279	1.32615066318083	0.484151645847585	0.620544932488444	1.39357435099394	1.4188073463684	0.989312676066287	1.71307531523258	0.483833837854892	0.668018252438944	3	FALSE	TRUE
GIMAP2	0.153371495248162	0.234099834997838	0.066030796332965	0.124792295440886	0.0693211413616253	0.143637328702828	0.0700062393399	0.11036593698259	0.171748413085603	0.518263801808771	0.181292094766065	0.406441173952524	0.0434953490504125	0.0355863536497305	0.166267951663471	0.547816220700939	0.333042878790246	0.689147744397884	0.0131563485520568	0.125353923422014	0.315790698312544	0.490233243807191	0.519015258008981	0.736904897072949	0.060764431846419	0.0940080544577217	3	TRUE	FALSE
GIMAP7	0.0358200607986885	0.102898860946585	0.0136507982813669	0.105299654141946	0.0163622469062285	0.107746996243535	0	0.143181900463049	0.0731910591141316	0.722593360843145	0.0887554724083055	0.586813603596715	0.0394941167746253	0.0418513367897053	0.182722859503835	0.580196602170364	0.161650004843466	0.574690064374313	0.0560107277783925	0.101495156767164	0.10728285248462	0.601238152204432	0.279412174031409	0.453032604931259	0	0.111850241925989	3	TRUE	TRUE
GIMAP4	0.19350699185622	0.26075768953798	0.0779536698370405	0.161525392493839	0.0656641585574059	0.191095589778054	0.0471927841561399	0.215457565696556	0.128011483395229	0.761577302024884	0.189486807679236	0.719733586565393	0.0148487037437844	0.114587087985795	0.348216134587855	1.03358168607051	0.196415051126527	0.861065423242917	0.0177505180002294	0.180413116283034	0.477916787250439	1.24638738899601	0.51817745532474	0.990444052790022	0.0436421439638601	0.174043898390428	3	TRUE	TRUE
GPR155	0.0632485091407457	0.0869682825498612	0.0157467466621772	0.0302748655331303	0.0544182128295182	0.0160398013086764	0	0.109896998656404	0.127765778903124	0.593953680312648	0.314609331780507	0.92050042874572	0.0177597417015999	0.0377596061589242	0.214249507601985	0.696958326956074	0.67472143061017	1.32940440089532	0.00814322598501376	0.111039200972132	0.197273793062718	0.606320953062733	0.948804860855269	1.04033075964093	0.00613575010323651	0.060650115221533	3	TRUE	TRUE
ARID5B	0.0746851212871417	0.0418033608228428	0.0368368221778433	0.128460496349062	0.0429302608052153	0.223193228292465	0.0361448535492542	0.185761574991405	0.214992515195225	0.770690317622298	0.10579248188593	0.927366264819656	0.0741975592314286	0.399378519375849	0.520285993247283	0.929741433949242	0.526900967452784	1.37063119787764	0.184195895076803	0.482092581169336	0.592680141846069	0.947733140098552	0.472927852389293	1.37069579080625	0.126200301290602	0.444199915668654	3	FALSE	TRUE
ANKRD36BP1	0.194627069514012	0.340588347484478	0.0851217515940928	0.598413986819416	0.209666521775347	0.547910762238431	0.164242240064202	0.383410660182798	0.534104298511929	1.13903499563746	0.347198257673754	0.93251866962134	0.09464048695882	0.326755212944765	0.561729568454604	1.08607318183416	0.411312896049495	1.00499701230096	0.231290836620838	0.434963894072593	0.59506257500113	0.829421111798068	0.59639852610435	1.03422255302227	0.227939345854703	0.432634893339018	3	TRUE	TRUE
AGPAT5	0.0390998183658324	0.0399909387279663	0	0.0580144273135111	0.0182977637923654	0.0393575585502081	0.0518590224499949	0.00869004447673546	0.103082573612108	0.402287147089711	0.0822398418690665	0.22064598797093	0.00867478083080098	0.0593154225344478	0.173114475608091	0.441081371880335	0.244773976523333	0.494929481329362	0.0968313139336781	0.0573065349496639	0.297514622050633	0.499821884708994	0.374471195955766	0.848757843598427	0.106018438170241	0.165934698476509	3	TRUE	TRUE
SAMD4A	0.151985833187771	0.0853540792412196	0.0290328988476728	0.0533721646917812	0.0716435508989866	0.126836219369849	0.0647164144750302	0.08655586337643	0.289132360683144	0.601175868219507	0.340388406417196	0.858552807114317	0.0384979252990963	0.0112806902077862	0.615349950264996	0.879992935899112	0.509792258185451	0.929382056221014	0.0267378498412795	0.0249248063816566	0.602023755994028	0.755061395533122	0.351031827060938	0.762564967117479	0.00883064756368338	0.0733777922536503	3	FALSE	TRUE
SPTLC2	0.509503624708109	0.319274183253543	0.167449078329176	0.391918110187327	0.271133049591528	0.34422080184544	0.252693329050791	0.298360625971959	0.688820287606687	0.961076567717612	0.400523715128452	0.953989309034122	0.236245288254442	0.218992296551893	0.93337370103826	1.3863734743166	0.915253866809223	1.03088566070942	0.312589687122643	0.288291119822292	0.926176199503977	1.32444537577185	1.0164232651069	1.29768485916598	0.221782906996919	0.330736530632393	3	TRUE	FALSE
SLC31A2	0.550574024546143	0.598568733864717	0.385667211410879	0.575536902680657	0.301460982843307	0.491845499316481	0.357460719618151	0.371496169172598	0.885334609186668	1.57585396116827	0.507612993859305	1.15990312826882	0.438213747129425	0.285991380164948	1.0941224828272	1.49315442731562	0.685415322603811	1.25778947611667	0.38122810403252	0.430812898446206	1.12310091320781	1.19828138432091	0.738301289469407	1.08954568874149	0.379107047137126	0.481068706517334	3	TRUE	TRUE
PCGF5	0.258251521360639	0.520447408176336	0.360062980457219	0.769143065371934	0.456782322821534	0.577640356427597	0.432851983985311	0.598896542815761	0.726558479258618	1.1755393195007	0.63793018608671	1.06966464124825	0.377348771776407	0.391753995903071	0.95994234041605	1.36892057767382	0.673547490242459	1.38587396585687	0.363909984924812	0.401414248138382	1.34502341086495	1.50042681690523	0.878757769250382	1.58389849564176	0.377700031694378	0.397215482667146	3	TRUE	TRUE
SOCS1	0.0269415144427012	0.0173462032281561	0.00812333372346627	0.0847801978181695	0.0425999490286655	0.022401662645817	0	0.0123026708836373	0.336881584921941	0.695963261484151	0.162286287409845	0.370819136622735	0.0486750152847249	0.0342959745338694	0.464307210805239	0.523495742353969	0.0777960189145303	0.289045694876361	0.0074266769335061	0.0173782905227292	0.263950149958441	0.228242362567134	0.12848999334354	0.342196016087877	0	0	3	FALSE	TRUE
MYD88	0.487246048469559	0.625816421847386	0.608084356009255	0.695127449204034	0.306910945584781	0.859471225884775	0.423122444621652	0.700267707750555	1.35477837075265	1.30051998912877	0.796201542347525	1.30710414268503	0.251359699732805	0.627164676678245	1.30297650708841	1.4440736621007	0.994850040295674	1.27422102236391	0.446266207914167	0.711281974079119	1.11508680699584	1.07672766198688	0.969790875146553	1.19736318532558	0.341107315061505	0.673701437496236	3	TRUE	FALSE
NFE2L3	0.0458035205654031	0.0928759857226527	0.0622669801387437	0.144889183481426	0.0559935571982641	0.20306824074752	0.0470440378285781	0.250404939548312	0.301780329351218	0.806837011091094	0.0915396131707935	0.542459434769118	0.0413563262786611	0.157434295404217	0.443944505303473	0.843070274412785	0.207723335947966	0.562783158299426	0.0718430322670365	0.10938419916752	0.690015972649582	0.768623605047515	0.23062549942176	0.414396288721774	0.0619834760967671	0.111751148796246	3	FALSE	TRUE
TCF4	0.112759990277855	0.138486041734091	0.0927876868295216	0.190816142329502	0.128566548752878	0.264495193211504	0.0538523852267412	0.0880986383117996	0.705323816168886	1.01429595471473	0.33550007900991	0.945362507163692	0.0401326949063176	0.205578748403659	0.639042186845759	1.13238292682702	0.320060786379698	1.01764726268313	0.0526873512077495	0.150314448316143	0.710494307408217	0.620382781094488	0.405297227228865	0.631441645394201	0.0466204523063448	0.112261066690637	3	FALSE	TRUE
S100A6	3.87756947792158	3.71286525993946	4.19589265346294	3.96859388178842	4.11611761211158	3.92588644460512	4.20149396395837	3.95858022445535	4.3198514341642	4.06682285939322	4.77972203066923	4.44487617215967	4.35074265779607	4.16629733032453	4.60125049196409	4.47748894647123	5.24291060449391	4.86267772584729	4.39799528810263	4.71007439640356	4.11589920662865	4.30589982432441	5.21303810806266	4.67360152853877	4.02156370386459	4.55202329219563	4	FALSE	TRUE
S100A4	3.56754245426195	3.89218240719268	3.50082495315302	3.80153925905572	3.34311032192604	3.77199287943608	3.54957163909014	3.70747106858122	3.37527111680152	3.70162742695826	3.83129293785029	4.06338641243797	3.30932716842099	3.49994360526547	3.05656175981724	3.48274121119412	3.94785164881935	3.97516881996704	2.70613124474062	3.57897727176929	2.31285512141456	3.019067268808	3.77053895096749	3.67815797650066	2.35748221672678	3.25458309910178	4	FALSE	TRUE
CD52	1.48076060763805	2.22341270545649	1.09001257646623	1.66388539206588	0.936576958196467	1.89019701804043	1.01050938511978	1.64340873498418	0.813493200412848	1.47033574997229	1.15924439673905	1.82534047577106	0.71919037149747	1.00474058620493	0.478771157026437	1.19480544525117	0.950652262655567	1.54032358727986	0.461100714207991	0.914819472376455	0.310586003737122	0.702273805650839	0.768691288030007	1.49406299269335	0.710565338207313	0.766108020399938	4	FALSE	TRUE
CTSS	4.1800610093583	4.04550627566578	3.85921963628761	3.62541974628283	3.71194928856806	3.55901866727813	3.74126790173773	3.59125127070639	3.50109286022646	3.81893140926218	3.94362028404817	3.75070859628996	2.98946267555979	3.27473666182352	3.57705884471171	3.64572972852126	3.76831917950811	3.8028592591431	2.61566145013666	3.16208412429209	3.9335918519394	3.96883809680556	4.17037943455433	4.26898533177046	3.08410740425037	3.56364759127317	4	FALSE	TRUE
AC105749.1	0	0.00716471587641552	0	0.0100873510389494	0	0.0357237778594856	0	0	0.121829021850449	0.093488001290323	0.0706942330267712	0.374304134573558	0.0122493409036987	0	0.0713749381380127	0.0861675854543471	0.265322393536862	0.383607123227434	0	0.00682461823099056	0.035203383489976	0.0882013810343025	0.240014653061828	0.413564876665798	0	0	4	FALSE	TRUE
LILRB5	0.00786631623006873	0.01550993312803	0.0156008963764735	0.00810223328225054	0.0154648605088486	0.00969945429047904	0	0	0	0.0482773833518885	0.0485726659851093	0.204867611822188	0	0.0118892903875135	0.0149065764693605	0.0285386504986334	0.0377170382822696	0.105092793327018	0	0	0.0466054245677716	0.054015355714482	0.0141320076208617	0.151507739104724	0	0.00670446479305715	4	FALSE	TRUE
PTGER4P2-CDK2AP2P2	0	0	0.00730315066972476	0	0	0	0	0	0.029015526663406	0.0318541545633211	0	0.159889977158875	0	0.00580654060605223	0	0	0.0583180447933182	0.170670652411226	0	0	0.0127641979982422	0.0152445037706326	0.0577174770752898	0.170368904161061	0	0	4	FALSE	TRUE
HSPD1P6	0	0	0.00893598628709555	0	0	0	0	0	0.0242994110818942	0.015174279778711	0.0248426867000187	0.357690300097559	0	0	0.00801393524681773	0	0.157117159218281	0.214401794848275	0	0	0.024820722793209	0.0402617407143789	0.271357905291095	0.421340490264493	0	0	4	FALSE	TRUE
MS4A1	0	0	0	0	0	0.0125761982871232	0	0	0	0	0.132952914290739	0.513256105054196	0	0	0.0116878426503054	0	0.126356608771374	0.295426162031243	0	0	0.0127129369900105	0.014885749248004	0.186546267059396	0.284312596263303	0	0	4	FALSE	TRUE
CLEC2D	0.00937975499473456	0.0207413922335195	0.0325306560551988	0.0215961523344167	0.0907466337550644	0.115078290704089	0.0244863010017095	0.0501627909123288	0.0681919133205347	0.0951889118147144	0.183933715250986	0.274519888880667	0.00712324250831963	0.0588458356450836	0.0333370752370228	0.152482689696001	0.125317170937492	0.49840904319952	0.031431712391012	0.0222869129765112	0.0932199999242009	0.272814588152878	0.0980843983291365	0.512104373763	0.0459077294531854	0.105601951120349	4	FALSE	TRUE
CLECL1	0	0.0208183077367966	0.0127722705805907	0.0717121316540152	0.0176235118868612	0.0319802389014858	0	0	0.0589554933459363	0.180400252741586	0.105807301276255	0.200801070469884	0.0077345688094518	0.011408080180417	0.0849720960925604	0.316679113762163	0.109963349252845	0.274664723433588	0.0193312354282108	0.0699448273497917	0.181200780171685	0.344769320801565	0.110179932327343	0.346267016780049	0.0135394226435368	0.0598194299553894	4	TRUE	FALSE
MTPN	0.988201882250588	1.76018085900926	1.17308106285885	1.78580611934545	1.2677538019635	1.97484083723441	1.46289381945633	1.61045964358469	1.47977747618369	1.9469984496916	1.38853121567806	2.05964189793676	1.32787868225684	1.6425797177339	1.42951793592206	1.76855202771351	1.23922134462885	1.94999482258096	1.2505917532187	1.43060219306927	1.28208374881934	1.55370396046348	1.12923624546338	1.57877571093668	0.975536734516401	1.08329709854853	4	FALSE	TRUE
HEG1	0.0280048442792634	0.237761160659232	0.162486285684574	0.493510881651863	0.144627322784083	0.461275988159489	0.1594972802995	0.381155398335531	0.449459118560177	0.82095883587859	0.235294748575986	0.754047998820214	0.233702789090631	0.246239193921223	0.418412109512738	0.846852460069509	0.297943430993011	0.875972778710598	0.169435355694136	0.238387742881864	0.402394122174176	0.632128741927693	0.268069103546052	0.652943502919105	0.100218381432438	0.253232088028833	4	TRUE	TRUE
PIK3AP1	0.568356948355796	0.691820492187413	0.626335404990915	1.10917833534689	0.667056880471993	1.21070096105893	0.639772114531408	1.10036355506396	1.16750193091931	1.48939444948058	0.691196669317179	1.51530426443705	0.573512929481291	0.959559679245136	1.1723176946965	1.62358630020584	0.975407005314534	1.50211272315568	0.677427476691824	0.80541927105846	1.29457005358829	1.84245691176223	1.1336855266748	1.91881281118026	0.627562866169278	0.901790875243419	4	FALSE	TRUE
ATP1B3	0.643190972216954	0.968080642241674	0.865523137223743	1.68891142746521	0.805665695308193	1.66536277743517	0.797505385810033	1.58166962730735	1.08229199460074	1.73568590751123	1.11371351636681	2.17544950834208	1.00032994653543	1.65951836328523	0.9091863643497	1.65181878774922	1.00086032615233	1.96243070366791	1.04849054271951	1.65331067602001	0.842623862734462	1.43214033497574	1.16268864178937	1.94925058029401	0.95373081157374	1.23405919058635	4	FALSE	TRUE
VMO1	0.00908039955676536	0.116146190197557	0.00775567563102343	0.272984979465384	0.00914025261516926	0.203773923860717	0	0.331164680098283	0.0194990133018265	0.309856204455533	0.0394583539315749	0.36001813214358	0.0189200026230046	0.531322430177845	0.0122892440003248	0.448173179182291	0	0.349013148301622	0.0150396762382165	0.95427437398662	0.0100851725429525	0.699177567091894	0.0384260513333632	0.675191077668129	0.00972730776949471	0.922040111686813	4	FALSE	TRUE
IAH1	0.172440502237631	0.232066788556828	0.226935149124227	0.321532054577229	0.177452879513836	0.322573376391517	0.144645234621242	0.320530403331055	0.20041019530159	0.456158619443875	0.301711821857758	0.713611691937729	0.212715165345692	0.257740004697749	0.274337202490302	0.398326602603249	0.329062773970384	0.777825445994379	0.231951013051293	0.341021490886022	0.267637639267963	0.368370269247371	0.257921902247159	0.545614671063417	0.160491365602143	0.256802533303285	4	FALSE	TRUE
C9orf66	0.0538093245303197	0.0501116370742166	0.0269626529308063	0.0809319507016816	0.0390350003108978	0.103660246135157	0	0.0391497116205873	0.0707709366186981	0.119568259858586	0.107338524352069	0.270993090881003	0.0216318223457768	0.0184022641230622	0.137626776375493	0.17684740824213	0.158656797187149	0.401512339728769	0.00676187596872231	0.0407169192662542	0.0707845582192263	0.0523962566727827	0.157107648841323	0.396738451897426	0.0175346992517233	0.0199292983701843	4	FALSE	TRUE
MS4A14	0.124742511917904	0.253684610518719	0.122003003992782	0.12850481549691	0.218032834923618	0.343690531739866	0.166871433854401	0.275176850238839	0.0808250478304878	0.293422470577618	0.20686768267574	0.542430715703094	0.0915828717456507	0.181907574943264	0.133761555587082	0.25640577124535	0.177581871343869	0.618555724774767	0.0422405325330943	0.227443926897068	0.0694748862542341	0.287652488298612	0.21849303837683	0.823749822071136	0.0252234417274634	0.190165916233063	4	FALSE	TRUE
IL6	0	0.0221604985178315	0	0.0710950681823039	0.0103861639092823	0.116338239719422	0	0	0.0788717783899003	0.361166876082668	0.0237473617878573	0.497445533748236	0	0.0268920087298547	0.0160421586529179	0.181925773839805	0.010739631390661	0.235170604439988	0	0	0.0131780989498294	0.074741509162778	0	0.0331387949806388	0	0.0157802180957789	4	TRUE	TRUE
AL157871.3	0.017816197722738	0.1026794013439	0.0492569863403029	0.174544954748032	0.0210319937261601	0.0965308444724262	0.0162754271920209	0.0876054680086898	0.237366444340515	0.788553248474144	0.121662520061544	0.612850323955002	0.0472985729464311	0.0362331268814541	0.204057286303235	0.330814547918217	0.0757435030852427	0.256448794195804	0.00711120429353264	0.0208892746651948	0.105410441841849	0.198927832878969	0.100260966838941	0.0829405626335283	0	0.0156265963264647	4	TRUE	TRUE
TNF	0.455408159726857	0.41819524622197	0.178891001450134	0.419561308521208	0.249532177898195	0.520107477565686	0.176119022195416	0.361640658247291	0.584527282515658	1.13057000979617	0.425937649743287	0.863507366597458	0.188834137530558	0.267019118236272	0.28422379267156	0.708095700348237	0.24408087511422	0.798233906543739	0.141998532886606	0.290764159195334	0.357945878425986	0.701195846635646	0.1673850314016	0.650654185400984	0.11860272224727	0.17411254297675	4	TRUE	TRUE
CCL4	0.590217830432902	0.424904767714675	0.24248860073331	0.866885804607345	0.524967631567383	1.27041997552746	0.335034598832858	0.560616522835256	2.25659238898972	2.2254708186915	1.81456497370531	2.31558320693836	0.305975079274554	0.703543040669848	2.20316665832936	2.23392161910346	1.51264076521122	3.03820765871653	0.44949151151538	0.343811155517622	1.96073323860623	2.00311192734984	0.933992791865061	2.03595543813499	0.0871222559407798	0.179558447989047	4	FALSE	TRUE
